-1.07707  0.232684000000002
-0.9026  0.217196999999996
-0.72812  0.203766999999994
-0.64088  0.184278000000005
-0.4664  0.146491999999998
-0.37916  0.115097999999999
-0.11744  0.0678710000000031
0.14427  0.00918700000000387
0.2315  -0.00868500000000366
0.31876  -0.0292099999999959
0.40598  -0.0487540000000059
0.49322  -0.0656210000000017
0.6677  -0.0872170000000004
0.75494  -0.0927500000000049
0.84219  -0.095085999999993
0.92942  -0.0974130000000033
1.01666  -0.0886350000000024
1.10388  -0.0708910000000006
-0.73031  0.203459999999999
-0.38139  0.111184000000007
-0.11967  0.0665910000000037
-0.03243  0.0415520000000052
0.05486  0.0236130000000056
0.22928  -0.0150090000000039
0.40377  -0.0457050000000024
-0.3835  0.114144000000007
-0.29625  0.0994370000000024
-0.12177  0.0639510000000032
-0.03455  0.0444910000000003
0.05269  0.0233250000000056
0.13993  0.00153699999999971
0.22717  -0.00940500000000394
0.31441  -0.0348940000000024
0.40165  -0.0491229999999944
0.48889  -0.0667250000000054
0.57614  -0.0751900000000039
0.66337  -0.0919410000000025
0.7506  -0.0987140000000031
0.83785  -0.102723000000006
0.92509  -0.0994539999999963
1.01231  -0.0925820000000012
-0.38767  0.117876000000007
-0.30043  0.104586000000006
-0.12596  0.071166000000006
-0.0387  0.0465909999999999
0.04852  0.027019
0.13575  0.00834399999999681
0.223  -0.0116900000000009
0.31023  -0.0275070000000052
0.39747  -0.0480949999999992
0.48471  -0.0616979999999989
0.57194  -0.0710800000000062
0.65918  -0.0868529999999987
0.74644  -0.0926849999999941
0.83368  -0.0969530000000034
1.00815  -0.0838109999999948
1.09539  -0.0762129999999931
-0.38966  0.122926000000004
-0.30241  0.110996999999997
-0.12794  0.0757720000000063
-0.0407  0.0515850000000003
0.04655  0.0334080000000055
0.13378  0.0143979999999999
0.22104  -0.00765700000000572
0.30826  -0.027762000000001
0.39551  -0.0425120000000056
0.48255  -0.0635549999999983
0.5698  -0.0743659999999993
-0.13009  0.0731560000000039
0.48061  -0.0601180000000029
-0.39375  0.119886000000004
-0.30646  0.103990999999994
-0.13203  0.0720740000000053
-0.04478  0.0510789999999965
